Zeitpunkt;Skalierter Netzlast [MWh]
2035-12-14 19:22:30;26837.326041803663
2035-12-14 19:37:30;26571.21596058107
2035-12-14 19:52:30;26300.13185914871
2035-12-14 20:07:30;25854.54254869032
2035-12-14 20:22:30;25313.61785087804
2035-12-14 20:37:30;24886.68111620628
2035-12-14 20:52:30;24486.272489319952
2035-12-14 21:07:30;24290.21319271826
2035-12-14 21:22:30;24079.231835487262
2035-12-14 21:37:30;23679.652211969227
2035-12-14 21:52:30;23296.238154132938
2035-12-14 22:07:30;23057.070682379923
2035-12-14 22:22:30;22803.8101533659
2035-12-14 22:37:30;22349.516307540413
2035-12-14 22:52:30;22036.567536009174
2035-12-14 23:07:30;21505.176376932282
2035-12-14 23:22:30;21217.09770644988
2035-12-14 23:37:30;20873.06130860759
2035-12-14 23:52:30;20488.818247403007
2035-12-15 00:07:30;20242.189745335338
2035-12-15 00:22:30;20034.52440157752
2035-12-15 00:37:30;19657.74237068759
2035-12-15 00:52:30;19614.21969385212
2035-12-15 01:07:30;19382.513252413755
2035-12-15 01:22:30;19243.6551882244
2035-12-15 01:37:30;19108.527639192365
2035-12-15 01:52:30;19029.357817520224
2035-12-15 02:07:30;18848.220581547834
2035-12-15 02:22:30;18842.417557969773
2035-12-15 02:37:30;18882.624221332066
2035-12-15 02:52:30;18919.929372905324
2035-12-15 03:07:30;18983.762632264014
2035-12-15 03:22:30;18983.762632264014
2035-12-15 03:37:30;19070.39348425081
2035-12-15 03:52:30;19128.009218347288
2035-12-15 04:07:30;19279.716834745217
2035-12-15 04:22:30;19424.377922512638
2035-12-15 04:37:30;19607.58766690576
2035-12-15 04:52:30;19766.756313618338
2035-12-15 05:07:30;20357.00671184415
2035-12-15 05:22:30;20580.423119599567
2035-12-15 05:37:30;20725.08420736699
2035-12-15 05:52:30;21301.65605001594
2035-12-15 06:07:30;22610.652368553237
2035-12-15 06:22:30;23545.35366630549
2035-12-15 06:37:30;24245.447010830347
2035-12-15 06:52:30;24888.753624627017
2035-12-15 07:07:30;25679.622837980143
2035-12-15 07:22:30;26213.91550884606
2035-12-15 07:37:30;26623.028671099488
2035-12-15 07:52:30;26866.755661378123
2035-12-15 08:07:30;27221.1546013241
2035-12-15 08:22:30;27486.435679178398
2035-12-15 08:37:30;27573.481032849337
2035-12-15 08:52:30;27648.505837680004
2035-12-15 09:07:30;27605.39766252868
2035-12-15 09:22:30;27706.121571776486
2035-12-15 09:37:30;27806.84548102429
2035-12-15 09:52:30;27855.756679753675
2035-12-15 10:07:30;27950.677565423415
2035-12-15 10:22:30;28084.14710771886
2035-12-15 10:37:30;28157.099404128792
2035-12-15 10:52:30;28281.449909372994
2035-12-15 11:07:30;28131.400299711655
2035-12-15 11:22:30;28089.950131296922
2035-12-15 11:37:30;28099.89817171646
2035-12-15 11:52:30;28075.442572351767
2035-12-15 12:07:30;27915.444922270894
2035-12-15 12:22:30;27908.39839364039
2035-12-15 12:37:30;27869.02073364639
2035-12-15 12:52:30;27738.452703139978
2035-12-15 13:07:30;27559.802477272475
2035-12-15 13:22:30;27376.59273287935
2035-12-15 13:37:30;27189.6524733289
2035-12-15 13:52:30;26894.94177590014
2035-12-15 14:07:30;26793.388863284043
2035-12-15 14:22:30;26632.562209834876
2035-12-15 14:37:30;26499.092667539433
2035-12-15 14:52:30;26494.118647329666
2035-12-15 15:07:30;26632.14770815073
2035-12-15 15:22:30;26457.6424991247
2035-12-15 15:37:30;26402.92827681725
2035-12-15 15:52:30;26482.927101857687
2035-12-15 16:07:30;26686.032927089884
2035-12-15 16:22:30;26869.657173167154
2035-12-15 16:37:30;27159.393850386146
2035-12-15 16:52:30;27263.43377310713
2035-12-15 17:07:30;27408.923864242843
2035-12-15 17:22:30;27489.337190967428
2035-12-15 17:37:30;27389.02778340377
2035-12-15 17:52:30;27180.53343627766
2035-12-15 18:07:30;27033.385338405355
2035-12-15 18:22:30;26932.246927473403
2035-12-15 18:37:30;26851.004597380525
2035-12-15 18:52:30;26710.903028138724
2035-12-15 19:07:30;26473.808064806446
2035-12-15 19:22:30;26296.401343991383
2035-12-15 19:37:30;25940.758898992965
2035-12-15 19:52:30;25578.069925364045
2035-12-15 20:07:30;25166.469753005735
2035-12-15 20:22:30;24765.23212275111
2035-12-15 20:37:30;24473.83743879553
2035-12-15 20:52:30;24097.469909589745
2035-12-15 21:07:30;23778.303612796295
2035-12-15 21:22:30;23524.214080413974
2035-12-15 21:37:30;23219.969844249827
2035-12-15 21:52:30;22772.722527054848
2035-12-15 22:07:30;22621.42941234107
2035-12-15 22:22:30;22400.500014690537
2035-12-15 22:37:30;21896.88046845152
2035-12-15 22:52:30;21607.558292916678
2035-12-15 23:07:30;21129.637851094794
2035-12-15 23:22:30;20790.16097177812
2035-12-15 23:37:30;20427.471998149198
2035-12-15 23:52:30;20092.55463735815
2035-12-16 00:07:30;19746.03122941097
2035-12-16 00:22:30;19570.2825153325
2035-12-16 00:37:30;19314.94947789774
2035-12-16 00:52:30;19181.479935602296
2035-12-16 01:07:30;19080.75602635449
2035-12-16 01:22:30;18787.70333566232
2035-12-16 01:37:30;18657.964308524206
2035-12-16 01:52:30;18494.236143286005
2035-12-16 02:07:30;18302.321863525787
2035-12-16 02:22:30;18287.399802896485
2035-12-16 02:37:30;18276.208257424507
2035-12-16 02:52:30;18270.405233846443
2035-12-16 03:07:30;18569.675449800823
2035-12-16 03:22:30;18624.804173792418
2035-12-16 03:37:30;18634.752214211956
2035-12-16 03:52:30;18659.20781357665
2035-12-16 04:07:30;18786.045328925735
2035-12-16 04:22:30;18843.661063022213
2035-12-16 04:37:30;18977.130605317656
2035-12-16 04:52:30;19051.74090846418
2035-12-16 05:07:30;19212.1530602292
2035-12-16 05:22:30;19021.067783837276
2035-12-16 05:37:30;19064.1759589886
2035-12-16 05:52:30;19160.340349710783
2035-12-16 06:07:30;19342.306589051463
2035-12-16 06:22:30;19537.951383969008
2035-12-16 06:37:30;19498.159222290862
2035-12-16 06:52:30;19691.317007103524
2035-12-16 07:07:30;20201.5685802889
2035-12-16 07:22:30;20617.72827117283
2035-12-16 07:37:30;21000.313325640822
2035-12-16 07:52:30;21330.256666222107
2035-12-16 08:07:30;21823.928172041586
2035-12-16 08:22:30;22183.30113219733
2035-12-16 08:37:30;22527.75203172377
2035-12-16 08:52:30;22880.07846324901
2035-12-16 09:07:30;23434.681716638148
2035-12-16 09:22:30;23581.00081114216
2035-12-16 09:37:30;23635.30053176546
2035-12-16 09:52:30;23722.345885436403
2035-12-16 10:07:30;23789.080656584127
2035-12-16 10:22:30;23871.566491729445
2035-12-16 10:37:30;23994.25899023706
2035-12-16 10:52:30;24075.08681864579
2035-12-16 11:07:30;24035.709158651793
2035-12-16 11:22:30;24121.92550895444
2035-12-16 11:37:30;24150.940626844753
2035-12-16 11:52:30;23995.087993605353
2035-12-16 12:07:30;24033.22214854691
2035-12-16 12:22:30;23954.88133024306
2035-12-16 12:37:30;23768.355572376757
2035-12-16 12:52:30;23596.33737345561
2035-12-16 13:07:30;23345.56385454647
2035-12-16 13:22:30;23214.166820671766
2035-12-16 13:37:30;23015.206012281044
2035-12-16 13:52:30;22881.32196830145
2035-12-16 14:07:30;22729.614351903525
2035-12-16 14:22:30;22602.77683655444
2035-12-16 14:37:30;22674.485627911927
2035-12-16 14:52:30;22736.66088053403
2035-12-16 15:07:30;22713.863287905926
2035-12-16 15:22:30;22662.05057738751
2035-12-16 15:37:30;22938.937702397932
2035-12-16 15:52:30;22960.491789973592
2035-12-16 16:07:30;23278.82908339875
2035-12-16 16:22:30;23705.76581807051
2035-12-16 16:37:30;23797.785191951218
2035-12-16 16:52:30;24120.26750221785
2035-12-16 17:07:30;24419.952219856375
2035-12-16 17:22:30;24474.666442163823
2035-12-16 17:37:30;24560.053789098176
2035-12-16 17:52:30;24550.520250362788
2035-12-16 18:07:30;24463.889398375995
2035-12-16 18:22:30;24393.009610386798
2035-12-16 18:37:30;24245.0325091462
2035-12-16 18:52:30;24051.46022264939
2035-12-16 19:07:30;23993.429986868763
2035-12-16 19:22:30;23717.371865226636
2035-12-16 19:37:30;23468.256353054083
2035-12-16 19:52:30;23245.668948666964
2035-12-16 20:07:30;22740.391395691357
2035-12-16 20:22:30;22398.013004585653
2035-12-16 20:37:30;22173.767593461944
2035-12-16 20:52:30;21854.186794984344
2035-12-16 21:07:30;21653.56797985703
2035-12-16 21:22:30;21553.258572293373
2035-12-16 21:37:30;21297.925534858612
2035-12-16 21:52:30;21179.79255487662
2035-12-16 22:07:30;21076.167133839786
2035-12-16 22:22:30;20830.367635140414
2035-12-16 22:37:30;20617.72827117283
2035-12-16 22:52:30;20321.35956700748
2035-12-16 23:07:30;20119.08274514358
2035-12-16 23:22:30;20006.75278873965
2035-12-16 23:37:30;19786.237892773264
2035-12-16 23:52:30;19437.227474721203
2035-12-17 00:07:30;18973.81459184448
2035-12-17 00:22:30;18710.19152072677
2035-12-17 00:37:30;18472.2675540262
2035-12-17 00:52:30;18323.461449417304
2035-12-17 01:07:30;18150.199745443715
2035-12-17 01:22:30;17976.109038101833
2035-12-17 01:37:30;17759.73915897692
2035-12-17 01:52:30;17746.475105084206
2035-12-17 02:07:30;17707.097445090207
2035-12-17 02:22:30;17559.534845533755
2035-12-17 02:37:30;17555.804330376428
2035-12-17 02:52:30;17439.743858815174
2035-12-17 03:07:30;17494.458081122622
2035-12-17 03:22:30;17528.447219222704
2035-12-17 03:37:30;17579.845428056975
2035-12-17 03:52:30;17579.43092637283
2035-12-17 04:07:30;17581.503434793565
2035-12-17 04:22:30;17501.504609753127
2035-12-17 04:37:30;17528.447219222704
2035-12-17 04:52:30;17523.473199012937
2035-12-17 05:07:30;17547.099795009337
2035-12-17 05:22:30;17533.42123943247
2035-12-17 05:37:30;17579.01642468868
2035-12-17 05:52:30;17518.49917880317
2035-12-17 06:07:30;17711.24246193168
2035-12-17 06:22:30;17762.64067076595
2035-12-17 06:37:30;17845.955509279567
2035-12-17 06:52:30;18012.999687990945
2035-12-17 07:07:30;18146.469230286388
2035-12-17 07:22:30;18369.05663467351
2035-12-17 07:37:30;18738.37763524879
2035-12-17 07:52:30;19026.041804047043
2035-12-17 08:07:30;19333.18755200022
2035-12-17 08:22:30;19641.162303321697
2035-12-17 08:37:30;19994.73223989938
2035-12-17 08:52:30;20236.801223441424
2035-12-17 09:07:30;20630.163321697248
2035-12-17 09:22:30;20879.693335553948
2035-12-17 09:37:30;21132.124861199678
2035-12-17 09:52:30;21352.639757166064
2035-12-17 10:07:30;21574.812659869036
2035-12-17 10:22:30;21736.882818370646
2035-12-17 10:37:30;21839.679236039185
2035-12-17 10:52:30;22014.598946749364
2035-12-17 11:07:30;22162.161546305815
2035-12-17 11:22:30;22349.930809224563
2035-12-17 11:37:30;22527.75203172377
2035-12-17 11:52:30;22633.864462865487
2035-12-17 12:07:30;22570.445705190945
2035-12-17 12:22:30;22504.125435727372
2035-12-17 12:37:30;22439.04867131624
2035-12-17 12:52:30;22375.21541195755
2035-12-17 13:07:30;22403.816028163714
2035-12-17 13:22:30;22196.150684405897
2035-12-17 13:37:30;22020.401970327428
2035-12-17 13:52:30;21859.989818562404
2035-12-17 14:07:30;21840.92274109163
2035-12-17 14:22:30;21512.222905562787
2035-12-17 14:37:30;21304.55756180497
2035-12-17 14:52:30;21413.157003051572
2035-12-17 15:07:30;21324.039140959896
2035-12-17 15:22:30;21350.981750429473
2035-12-17 15:37:30;21561.134104292174
2035-12-17 15:52:30;21747.659862158478
2035-12-17 16:07:30;22138.120448625272
2035-12-17 16:22:30;22324.231704807426
2035-12-17 16:37:30;22742.049402427943
2035-12-17 16:52:30;23114.271914792254
2035-12-17 17:07:30;23480.691403578505
2035-12-17 17:22:30;23508.877518100522
2035-12-17 17:37:30;23634.471528397167
2035-12-17 17:52:30;23658.098124393568
2035-12-17 18:07:30;23670.533174917986
2035-12-17 18:22:30;23678.408706916787
2035-12-17 18:37:30;23601.31139366538
2035-12-17 18:52:30;23445.044258741833
2035-12-17 19:07:30;23436.33972337474
2035-12-17 19:22:30;23393.646049907562
2035-12-17 19:37:30;23299.55416760612
2035-12-17 19:52:30;23064.117211010427
2035-12-17 20:07:30;22778.94005231706
2035-12-17 20:22:30;22645.056008337466
2035-12-17 20:37:30;22318.428681229365
2035-12-17 20:52:30;21985.169327174903
2035-12-17 21:07:30;21804.032091202516
2035-12-17 21:22:30;21652.324474804587
2035-12-17 21:37:30;21572.325649764152
2035-12-17 21:52:30;21424.763050207697
2035-12-17 22:07:30;21451.705659677275
2035-12-17 22:22:30;21300.827046647646
2035-12-17 22:37:30;21012.333874481097
2035-12-17 22:52:30;20708.918641685243
2035-12-17 23:07:30;20415.451449308926
2035-12-17 23:22:30;20208.615108919403
2035-12-17 23:37:30;19979.395677585926
2035-12-17 23:52:30;19789.96840793059
2035-12-18 00:07:30;20033.28089652508
2035-12-18 00:22:30;19914.73341485894
2035-12-18 00:37:30;19653.18285216197
2035-12-18 00:52:30;19363.031673258833
2035-12-18 01:07:30;19055.471423621504
2035-12-18 01:22:30;18917.856864484587
2035-12-18 01:37:30;18832.884019234385
2035-12-18 01:52:30;18734.647120091464
2035-12-18 02:07:30;18665.839840523004
2035-12-18 02:22:30;18655.89180010347
2035-12-18 02:37:30;18622.73166537168
2035-12-18 02:52:30;18681.176402836456
2035-12-18 03:07:30;18747.496672300033
2035-12-18 03:22:30;18762.83323461348
2035-12-18 03:37:30;18777.34079355864
2035-12-18 03:52:30;18914.54085101141
2035-12-18 04:07:30;19221.27209728044
2035-12-18 04:22:30;19273.499309483006
2035-12-18 04:37:30;19594.738114697193
2035-12-18 04:52:30;19852.972663920988
2035-12-18 05:07:30;20478.041203615176
2035-12-18 05:22:30;20646.743389063144
2035-12-18 05:37:30;21149.533931933864
2035-12-18 05:52:30;21757.193400893866
2035-12-18 06:07:30;22996.138934810264
2035-12-18 06:22:30;23791.15316500486
2035-12-18 06:37:30;24424.926240066143
2035-12-18 06:52:30;25208.334423104618
2035-12-18 07:07:30;26119.823626544618
2035-12-18 07:22:30;26569.55795384448
2035-12-18 07:37:30;27077.737018609118
2035-12-18 07:52:30;27416.384894557497
2035-12-18 08:07:30;27780.731874923007
2035-12-18 08:22:30;27958.967599106363
2035-12-18 08:37:30;28067.567040352966
2035-12-18 08:52:30;28130.156794659215
2035-12-18 09:07:30;28081.245595929828
2035-12-18 09:22:30;28188.187030439844
2035-12-18 09:37:30;28364.350246202463
2035-12-18 09:52:30;28404.142407880605
2035-12-18 10:07:30;28153.368888971465
2035-12-18 10:22:30;28194.8190573862
2035-12-18 10:37:30;28214.71513822527
2035-12-18 10:52:30;28261.55382853392
2035-12-18 11:07:30;28245.388262852175
2035-12-18 11:22:30;28171.1924613898
2035-12-18 11:37:30;28231.295205591166
2035-12-18 11:52:30;28256.9943100083
2035-12-18 12:07:30;28031.505393832147
2035-12-18 12:22:30;28007.464296151604
2035-12-18 12:37:30;27955.651585633186
2035-12-18 12:52:30;27850.782659543907
2035-12-18 13:07:30;27879.79777743422
2035-12-18 13:22:30;27549.85443685294
2035-12-18 13:37:30;27315.246483625546
2035-12-18 13:52:30;27047.89289735051
2035-12-18 14:07:30;26872.558684956184
2035-12-18 14:22:30;26964.578058836894
2035-12-18 14:37:30;26880.848718639132
2035-12-18 14:52:30;26859.70913274762
2035-12-18 15:07:30;26991.106166622325
2035-12-18 15:22:30;27147.37330154587
2035-12-18 15:37:30;27294.10689773403
2035-12-18 15:52:30;27265.091779843715
2035-12-18 16:07:30;27575.96804295422
2035-12-18 16:22:30;27757.519780610757
2035-12-18 16:37:30;28053.888484776104
2035-12-18 16:52:30;28356.47471420366
2035-12-18 17:07:30;28623.41379879455
2035-12-18 17:22:30;28632.11833416164
2035-12-18 17:37:30;28679.78602783859
2035-12-18 17:52:30;28721.23619625332
2035-12-18 18:07:30;28546.316485543142
2035-12-18 18:22:30;28361.86323609758
2035-12-18 18:37:30;28280.20640432055
2035-12-18 18:52:30;28213.057131488684
2035-12-18 19:07:30;28161.658922654413
2035-12-18 19:22:30;27978.863679945436
2035-12-18 19:37:30;27604.15415747624
2035-12-18 19:52:30;27211.62106258871
2035-12-18 20:07:30;26904.475314635532
2035-12-18 20:22:30;26575.77547910669
2035-12-18 20:37:30;26205.625475163117
2035-12-18 20:52:30;25988.01209098576
2035-12-18 21:07:30;25725.21802323635
2035-12-18 21:22:30;25302.011803721914
2035-12-18 21:37:30;24929.374789673457
2035-12-18 21:52:30;24554.250765520115
2035-12-18 22:07:30;24187.831276733865
2035-12-18 22:22:30;23754.262515115748
2035-12-18 22:37:30;23417.68714758811
2035-12-18 22:52:30;23094.375833953185
2035-12-18 23:07:30;22695.625213803443
2035-12-18 23:22:30;22368.583385011192
2035-12-18 23:37:30;22210.24374166691
2035-12-18 23:52:30;21976.05029012366
2035-12-19 00:07:30;21531.704484717713
2035-12-19 00:22:30;21138.756888146036
2035-12-19 00:37:30;20934.407557861396
2035-12-19 00:52:30;20697.727096213264
2035-12-19 01:07:30;20638.867857064342
2035-12-19 01:22:30;20374.41578257834
2035-12-19 01:37:30;20277.83689017201
2035-12-19 01:52:30;20185.403014607153
2035-12-19 02:07:30;20024.990862842133
2035-12-19 02:22:30;19922.60894685774
2035-12-19 02:37:30;19986.856707900577
2035-12-19 02:52:30;19951.209563063905
2035-12-19 03:07:30;19963.644613588327
2035-12-19 03:22:30;19969.03313548224
2035-12-19 03:37:30;19937.531007487043
2035-12-19 03:52:30;19961.57210516759
2035-12-19 04:07:30;20135.662812509472
2035-12-19 04:22:30;20285.29792048666
2035-12-19 04:37:30;20454.00010593463
2035-12-19 04:52:30;20665.395964849773
2035-12-19 05:07:30;21173.989531298557
2035-12-19 05:22:30;21555.74558239826
2035-12-19 05:37:30;21838.435730986745
2035-12-19 05:52:30;22344.956789014792
2035-12-19 06:07:30;23361.729420228217
2035-12-19 06:22:30;24006.69404076148
2035-12-19 06:37:30;24700.984361708273
2035-12-19 06:52:30;25394.860180970918
2035-12-19 07:07:30;26389.249721240387
2035-12-19 07:22:30;26854.735112537852
2035-12-19 07:37:30;27105.094129762845
2035-12-19 07:52:30;27463.223584866144
2035-12-19 08:07:30;28003.733780994276
2035-12-19 08:22:30;28164.145932759297
2035-12-19 08:37:30;28298.444478423036
2035-12-19 08:52:30;28267.77135379613
2035-12-19 09:07:30;28194.40455570205
2035-12-19 09:22:30;28192.332047281318
2035-12-19 09:37:30;28359.790727676842
2035-12-19 09:52:30;28433.15752577092
2035-12-19 10:07:30;28423.209485351385
2035-12-19 10:22:30;28461.758141977087
2035-12-19 10:37:30;28529.73641817725
2035-12-19 10:52:30;28552.119509121207
2035-12-19 11:07:30;28511.912845758914
2035-12-19 11:22:30;28512.74184912721
2035-12-19 11:37:30;28588.595657326172
2035-12-19 11:52:30;28568.285074802952
2035-12-19 12:07:30;28429.012508929445
2035-12-19 12:22:30;28405.800414617195
2035-12-19 12:37:30;28438.131545980686
2035-12-19 12:52:30;28370.153269780523
2035-12-19 13:07:30;28351.91519567804
2035-12-19 13:22:30;28124.35377108115
2035-12-19 13:37:30;27928.29447447946
2035-12-19 13:52:30;27852.855167964644
2035-12-19 14:07:30;27859.487194911002
2035-12-19 14:22:30;27766.638817662
2035-12-19 14:37:30;27692.028514515478
2035-12-19 14:52:30;27689.541504410594
2035-12-19 15:07:30;27796.897440604753
2035-12-19 15:22:30;27763.737305872968
2035-12-19 15:37:30;27761.25029576808
2035-12-19 15:52:30;27639.386800628763
2035-12-19 16:07:30;27920.833444164808
2035-12-19 16:22:30;28054.30298646025
2035-12-19 16:37:30;28215.544141593567
2035-12-19 16:52:30;28216.37314496186
2035-12-19 17:07:30;28474.607694185655
2035-12-19 17:22:30;28510.669340706474
2035-12-19 17:37:30;28497.819788497905
2035-12-19 17:52:30;28464.659653766117
2035-12-19 18:07:30;28368.080761359786
2035-12-19 18:22:30;28184.871016966663
2035-12-19 18:37:30;28040.62443088339
2035-12-19 18:52:30;27946.532548581945
2035-12-19 19:07:30;27589.646598531082
2035-12-19 19:22:30;27291.205385945
2035-12-19 19:37:30;27025.095304722407
2035-12-19 19:52:30;26678.157395091082
2035-12-19 20:07:30;26048.114835187127
2035-12-19 20:22:30;25582.629443889666
2035-12-19 20:37:30;25171.443773215502
2035-12-19 20:52:30;24752.79707222669
2035-12-19 21:07:30;24316.741300503687
2035-12-19 21:22:30;24031.978643494465
2035-12-19 21:37:30;23728.563410698614
2035-12-19 21:52:30;23393.231548223415
2035-12-19 22:07:30;23099.7643558471
2035-12-19 22:22:30;22887.124991879515
2035-12-19 22:37:30;22465.57677910167
2035-12-19 22:52:30;22054.39110842751
2035-12-19 23:07:30;21655.22598659362
2035-12-19 23:22:30;21156.99496224852
2035-12-19 23:37:30;20722.597197262105
2035-12-19 23:52:30;20348.302176477056
2035-12-20 00:07:30;19860.019192551492
2035-12-20 00:22:30;19567.795505227616
2035-12-20 00:37:30;19379.611740624725
2035-12-20 00:52:30;19319.094494739213
2035-12-20 01:07:30;18964.28105310909
2035-12-20 01:22:30;18885.940234805243
2035-12-20 01:37:30;18908.3233257492
2035-12-20 01:52:30;18930.706416693156
2035-12-20 02:07:30;18751.641689141507
2035-12-20 02:22:30;18665.425338838857
2035-12-20 02:37:30;18750.81268577321
2035-12-20 02:52:30;18729.25859819755
2035-12-20 03:07:30;18911.639339222376
2035-12-20 03:22:30;19047.18138993856
2035-12-20 03:37:30;19209.666050124317
2035-12-20 03:52:30;19372.150710310074
2035-12-20 04:07:30;19520.127811550672
2035-12-20 04:22:30;19600.541138275257
2035-12-20 04:37:30;19691.317007103524
2035-12-20 04:52:30;19935.873000750453
2035-12-20 05:07:30;20352.032691634384
2035-12-20 05:22:30;20623.945796435037
2035-12-20 05:37:30;21017.72239637501
2035-12-20 05:52:30;21579.372178394657
2035-12-20 06:07:30;22351.174314277003
2035-12-20 06:22:30;22928.575160294247
2035-12-20 06:37:30;23525.457585466418
2035-12-20 06:52:30;24143.06509484595
2035-12-20 07:07:30;25333.92843340126
2035-12-20 07:22:30;25895.163713736758
2035-12-20 07:37:30;26251.220660419323
2035-12-20 07:52:30;26671.525368144725
2035-12-20 08:07:30;27141.984779651957
2035-12-20 08:22:30;27406.022352453812
2035-12-20 08:37:30;27617.832713053103
2035-12-20 08:52:30;27529.129352645574
2035-12-20 09:07:30;27410.99637266358
2035-12-20 09:22:30;27442.498500658778
2035-12-20 09:37:30;27477.316642127156
2035-12-20 09:52:30;27437.938982133157
2035-12-20 10:07:30;27401.46283392819
2035-12-20 10:22:30;27600.009140634767
2035-12-20 10:37:30;27565.60550085054
2035-12-20 10:52:30;27526.642342540687
2035-12-20 11:07:30;27483.94866907351
2035-12-20 11:22:30;27571.4085244286
2035-12-20 11:37:30;27789.4364102901
2035-12-20 11:52:30;27796.482938920606
2035-12-20 12:07:30;27573.06653116519
2035-12-20 12:22:30;27522.497325699216
2035-12-20 12:37:30;27576.382544638367
2035-12-20 12:52:30;27610.7861844226
2035-12-20 13:07:30;27792.337922079132
2035-12-20 13:22:30;27730.991672825327
2035-12-20 13:37:30;27631.925770314112
2035-12-20 13:52:30;27421.358914767265
2035-12-20 14:07:30;27251.413224266853
2035-12-20 14:22:30;27103.021621342108
2035-12-20 14:37:30;27058.255439454195
2035-12-20 14:52:30;26849.76109232808
2035-12-20 15:07:30;27131.622237548272
2035-12-20 15:22:30;27154.834331860526
2035-12-20 15:37:30;27065.716469768846
2035-12-20 15:52:30;26935.97744263073
2035-12-20 16:07:30;27184.263951434987
2035-12-20 16:22:30;27306.956449942598
2035-12-20 16:37:30;27464.881591602734
2035-12-20 16:52:30;27663.42789830931
2035-12-20 17:07:30;27609.957181054302
2035-12-20 17:22:30;27777.830363133977
2035-12-20 17:37:30;27624.050238315314
2035-12-20 17:52:30;27513.79279033212
2035-12-20 18:07:30;27285.816864051085
2035-12-20 18:22:30;27144.057288072694
2035-12-20 18:37:30;27057.426436085898
2035-12-20 18:52:30;26865.097654641533
2035-12-20 19:07:30;26686.861930458177
2035-12-20 19:22:30;26407.902297027016
2035-12-20 19:37:30;26332.048488828055
2035-12-20 19:52:30;26116.922114755584
2035-12-20 20:07:30;25711.12496597534
2035-12-20 20:22:30;25330.612419928082
2035-12-20 20:37:30;25125.848587959295
2035-12-20 20:52:30;24864.298025262324
2035-12-20 21:07:30;24417.050708067345
2035-12-20 21:22:30;24090.837882643387
2035-12-20 21:37:30;23760.48004037796
2035-12-20 21:52:30;23421.003161061286
2035-12-20 22:07:30;23210.021803830292
2035-12-20 22:22:30;22766.919503476784
2035-12-20 22:37:30;22356.14833448677
2035-12-20 22:52:30;21921.336067816213
2035-12-20 23:07:30;21569.00963629097
2035-12-20 23:22:30;21026.841433426252
2035-12-20 23:37:30;20717.20867536819
2035-12-20 23:52:30;20361.151728685625
2035-12-21 00:07:30;19909.344892965026
2035-12-21 00:22:30;19637.846289848516
2035-12-21 00:37:30;19292.98088863793
2035-12-21 00:52:30;19299.19841390014
2035-12-21 01:07:30;19086.973551616702
2035-12-21 01:22:30;18945.628477322458
2035-12-21 01:37:30;18892.986763435747
2035-12-21 01:52:30;18815.889450184342
2035-12-21 02:07:30;18752.4706925098
2035-12-21 02:22:30;18784.387322189144
2035-12-21 02:37:30;18678.274891047426
2035-12-21 02:52:30;18499.210163495776
2035-12-21 03:07:30;18370.30013972595
2035-12-21 03:22:30;18476.82707255182
2035-12-21 03:37:30;18514.961227493375
2035-12-21 03:52:30;18572.162459905707
2035-12-21 04:07:30;18605.322594637495
2035-12-21 04:22:30;18788.11783734647
2035-12-21 04:37:30;18962.6230463725
2035-12-21 04:52:30;19235.779656225597
2035-12-21 05:07:30;19619.193714061887
2035-12-21 05:22:30;19852.55816223684
2035-12-21 05:37:30;20006.338287055503
2035-12-21 05:52:30;20652.546412641204
2035-12-21 06:07:30;21372.950339689283
2035-12-21 06:22:30;22161.33254293752
2035-12-21 06:37:30;22745.365415901124
2035-12-21 06:52:30;23232.819396458395
2035-12-21 07:07:30;23898.509101199023
2035-12-21 07:22:30;24470.106923638203
2035-12-21 07:37:30;25055.797803338395
2035-12-21 07:52:30;25566.463878207916
2035-12-21 08:07:30;26134.74568717392
2035-12-21 08:22:30;26508.62620627482
2035-12-21 08:37:30;26540.542835954166
2035-12-21 08:52:30;26736.18763087171
2035-12-21 09:07:30;26927.272907263636
2035-12-21 09:22:30;27032.970836721208
2035-12-21 09:37:30;27155.66333522882
2035-12-21 09:52:30;27144.886291440987
2035-12-21 10:07:30;27124.575708917768
2035-12-21 10:22:30;27255.14373942418
2035-12-21 10:37:30;27436.695477080717
2035-12-21 10:52:30;27420.944413083118
2035-12-21 11:07:30;27295.350402786473
2035-12-21 11:22:30;27477.316642127156
2035-12-21 11:37:30;27586.745086742052
2035-12-21 11:52:30;27580.113059795694
2035-12-21 12:07:30;27421.77341645141
2035-12-21 12:22:30;27414.31238613676
2035-12-21 12:37:30;27447.88702255269
2035-12-21 12:52:30;27281.67184720961
2035-12-21 13:07:30;27203.74553058991
2035-12-21 13:22:30;27311.10146678407
2035-12-21 13:37:30;27276.283325315693
2035-12-21 13:52:30;27090.17206913354
2035-12-21 14:07:30;26816.186455912146
2035-12-21 14:22:30;26780.539311075478
2035-12-21 14:37:30;26768.933263919353
2035-12-21 14:52:30;26578.262489211575
2035-12-21 15:07:30;26506.96819953823
2035-12-21 15:22:30;26453.08298059908
2035-12-21 15:37:30;26388.006216187947
2035-12-21 15:52:30;26425.725869445352
2035-12-21 16:07:30;26559.609913424945
2035-12-21 16:22:30;26625.101179520225
2035-12-21 16:37:30;26741.16165108148
2035-12-21 16:52:30;26866.755661378123
2035-12-21 17:07:30;26871.315179903744
2035-12-21 17:22:30;26943.852974629528
