Datum von;Datum bis;Zeitpunkt;Skalierter Netzlast [MWh]
2029-01-03 16:15:00;2029-01-03 16:30:00;2029-01-03 16:22:30;20219,895226856526
2029-01-03 16:30:00;2029-01-03 16:45:00;2029-01-03 16:37:30;20452,903421741892
2029-01-03 16:45:00;2029-01-03 17:00:00;2029-01-03 16:52:30;20669,439756016807
2029-01-03 17:00:00;2029-01-03 17:15:00;2029-01-03 17:07:30;21020,839449039802
2029-01-03 17:15:00;2029-01-03 17:30:00;2029-01-03 17:22:30;21198,94144189033
2029-01-03 17:30:00;2029-01-03 17:45:00;2029-01-03 17:37:30;21394,887950402175
2029-01-03 17:45:00;2029-01-03 18:00:00;2029-01-03 17:52:30;21372,58230582552
2029-01-03 18:00:00;2029-01-03 18:15:00;2029-01-03 18:07:30;21164,281901855833
2029-01-03 18:15:00;2029-01-03 18:30:00;2029-01-03 18:22:30;21124,131741617854
2029-01-03 18:30:00;2029-01-03 18:45:00;2029-01-03 18:37:30;21159,134445415064
2029-01-03 18:45:00;2029-01-03 19:00:00;2029-01-03 18:52:30;21033,193344497642
2029-01-03 19:00:00;2029-01-03 19:15:00;2029-01-03 19:07:30;20878,42648751193
2029-01-03 19:15:00;2029-01-03 19:30:00;2029-01-03 19:22:30;20591,198418117154
2029-01-03 19:30:00;2029-01-03 19:45:00;2029-01-03 19:37:30;20391,82027197813
2029-01-03 19:45:00;2029-01-03 20:00:00;2029-01-03 19:52:30;20145,42869034677
2029-01-03 20:00:00;2029-01-03 20:15:00;2029-01-03 20:07:30;19873,299826511575
2029-01-03 20:15:00;2029-01-03 20:30:00;2029-01-03 20:22:30;19547,63741569241
2029-01-03 20:30:00;2029-01-03 20:45:00;2029-01-03 20:37:30;19283,744482162445
2029-01-03 20:45:00;2029-01-03 21:00:00;2029-01-03 20:52:30;18998,23223158126
2029-01-03 21:00:00;2029-01-03 21:15:00;2029-01-03 21:07:30;18724,38754893248
2029-01-03 21:15:00;2029-01-03 21:30:00;2029-01-03 21:22:30;18491,722517809827
2029-01-03 21:30:00;2029-01-03 21:45:00;2029-01-03 21:37:30;18326,66074794258
2029-01-03 21:45:00;2029-01-03 22:00:00;2029-01-03 21:52:30;18126,2531105154
2029-01-03 22:00:00;2029-01-03 22:15:00;2029-01-03 22:07:30;18081,641821362093
2029-01-03 22:15:00;2029-01-03 22:30:00;2029-01-03 22:22:30;17850,006281527596
2029-01-03 22:30:00;2029-01-03 22:45:00;2029-01-03 22:37:30;17506,15619128439
2029-01-03 22:45:00;2029-01-03 23:00:00;2029-01-03 22:52:30;17213,094337923412
2029-01-03 23:00:00;2029-01-03 23:15:00;2029-01-03 23:07:30;16964,986937478465
2029-01-03 23:15:00;2029-01-03 23:30:00;2029-01-03 23:22:30;16625,597976150588
2029-01-03 23:30:00;2029-01-03 23:45:00;2029-01-03 23:37:30;16520,933028521667
2029-01-03 23:45:00;2029-01-04 00:00:00;2029-01-03 23:52:30;16259,099077568007
2029-01-04 00:00:00;2029-01-04 00:15:00;2029-01-04 00:07:30;16106,048039395882
2029-01-04 00:15:00;2029-01-04 00:30:00;2029-01-04 00:22:30;15992,4608339363
2029-01-04 00:30:00;2029-01-04 00:45:00;2029-01-04 00:37:30;15659,248820337343
2029-01-04 00:45:00;2029-01-04 01:00:00;2029-01-04 00:52:30;15610,176402268702
2029-01-04 01:00:00;2029-01-04 01:15:00;2029-01-04 01:07:30;15430,35859060459
