timestamp	month	day_type	value_kWh																																	
2000-07-01 03:30:00	7	SA	20,029																																	
2000-07-01 03:45:00	7	SA	19,877																																	
2000-07-01 04:00:00	7	SA	20,084																																	
2000-07-01 04:15:00	7	SA	20,037																																	
2000-07-01 04:30:00	7	SA	20,029																																	
2000-07-01 04:45:00	7	SA	19,969																																	
2000-07-01 05:00:00	7	SA	20,278																																	
2000-07-01 05:15:00	7	SA	20,129																																	
2000-07-01 05:30:00	7	SA	20,442																																	
2000-07-01 05:45:00	7	SA	20,754																																	
2000-07-01 06:00:00	7	SA	22,057																																	
2000-07-01 06:15:00	7	SA	22,766																																	
2000-07-01 06:30:00	7	SA	23,699																																	
2000-07-01 06:45:00	7	SA	24,75																																	
2000-07-01 07:00:00	7	SA	26,517																																	
2000-07-01 07:15:00	7	SA	28,136																																	
2000-07-01 07:30:00	7	SA	29,764																																	
2000-07-01 07:45:00	7	SA	31,191																																	
2000-07-01 08:00:00	7	SA	32,718																																	
2000-07-01 08:15:00	7	SA	34,066																																	
2000-07-01 08:30:00	7	SA	35,197																																	
2000-07-01 08:45:00	7	SA	36,253																																	
2000-07-01 09:00:00	7	SA	37,003																																	
2000-07-01 09:15:00	7	SA	37,982																																	
2000-07-01 09:30:00	7	SA	38,56																																	
2000-07-01 09:45:00	7	SA	38,901																																	
2000-07-01 10:00:00	7	SA	39,461																																	
2000-07-01 10:15:00	7	SA	39,852																																	
2000-07-01 10:30:00	7	SA	40,4																																	
2000-07-01 10:45:00	7	SA	41,208																																	
2000-07-01 11:00:00	7	SA	42,205																																	
2000-07-01 11:15:00	7	SA	43,338																																	
2000-07-01 11:30:00	7	SA	43,713																																	
2000-07-01 11:45:00	7	SA	44,158																																	
2000-07-01 12:00:00	7	SA	43,973																																	
2000-07-01 12:15:00	7	SA	43,55																																	
2000-07-01 12:30:00	7	SA	43,098																																	
2000-07-01 12:45:00	7	SA	42,487																																	
2000-07-01 13:00:00	7	SA	41,816																																	
2000-07-01 13:15:00	7	SA	41,406																																	
2000-07-01 13:30:00	7	SA	40,782																																	
2000-07-01 13:45:00	7	SA	40,337																																	
2000-07-01 14:00:00	7	SA	40,188																																	
2000-07-01 14:15:00	7	SA	40,083																																	
2000-07-01 14:30:00	7	SA	39,851																																	
2000-07-01 14:45:00	7	SA	39,655																																	
2000-07-01 15:00:00	7	SA	39,618																																	
2000-07-01 15:15:00	7	SA	39,455																																	
2000-07-01 15:30:00	7	SA	39,459																																	
2000-07-01 15:45:00	7	SA	39,307																																	
2000-07-01 16:00:00	7	SA	39,207																																	
2000-07-01 16:15:00	7	SA	39,296																																	
2000-07-01 16:30:00	7	SA	39,418																																	
2000-07-01 16:45:00	7	SA	39,909																																	
2000-07-01 17:00:00	7	SA	40,496																																	
2000-07-01 17:15:00	7	SA	40,95																																	
2000-07-01 17:30:00	7	SA	41,555																																	
2000-07-01 17:45:00	7	SA	42,268																																	
2000-07-01 18:00:00	7	SA	42,821																																	
2000-07-01 18:15:00	7	SA	43,329																																	
2000-07-01 18:30:00	7	SA	43,551																																	
2000-07-01 18:45:00	7	SA	43,428																																	
2000-07-01 19:00:00	7	SA	43,088																																	
2000-07-01 19:15:00	7	SA	42,789																																	
2000-07-01 19:30:00	7	SA	42,459																																	
2000-07-01 19:45:00	7	SA	42,127																																	
2000-07-01 20:00:00	7	SA	41,776																																	
2000-07-01 20:15:00	7	SA	41,163																																	
2000-07-01 20:30:00	7	SA	40,509																																	
2000-07-01 20:45:00	7	SA	40,004																																	
2000-07-01 21:00:00	7	SA	39,7																																	
2000-07-01 21:15:00	7	SA	39,071																																	
2000-07-01 21:30:00	7	SA	39,013																																	
2000-07-01 21:45:00	7	SA	39,338																																	
2000-07-01 22:00:00	7	SA	39,387																																	
2000-07-01 22:15:00	7	SA	38,223																																	
2000-07-01 22:30:00	7	SA	36,981																																	
2000-07-01 22:45:00	7	SA	35,681																																	
2000-07-01 23:00:00	7	SA	34,406																																	
2000-07-01 23:15:00	7	SA	32,96																																	
2000-07-01 23:30:00	7	SA	31,747																																	
2000-07-01 23:45:00	7	SA	30,267																																	
2000-07-01 00:00:00	7	FT	28,737																																	
2000-07-01 00:15:00	7	FT	27,379																																	
2000-07-01 00:30:00	7	FT	26,3																																	
2000-07-01 00:45:00	7	FT	25,299																																	
2000-07-01 01:00:00	7	FT	24,452																																	
2000-07-01 01:15:00	7	FT	23,532																																	
2000-07-01 01:30:00	7	FT	22,911																																	
2000-07-01 01:45:00	7	FT	22,278																																	
2000-07-01 02:00:00	7	FT	21,815																																	
2000-07-01 02:15:00	7	FT	21,318																																	
2000-07-01 02:30:00	7	FT	20,97																																	
2000-07-01 02:45:00	7	FT	20,642																																	
2000-07-01 03:00:00	7	FT	20,475																																	
2000-07-01 03:15:00	7	FT	20,213																																	
2000-07-01 03:30:00	7	FT	20,012																																	
2000-07-01 03:45:00	7	FT	19,815																																	
2000-07-01 04:00:00	7	FT	19,871																																	
2000-07-01 04:15:00	7	FT	19,699																																	
2000-07-01 04:30:00	7	FT	19,729																																	
2000-07-01 04:45:00	7	FT	19,641																																	
2000-07-01 05:00:00	7	FT	19,858																																	
2000-07-01 05:15:00	7	FT	19,639																																	
2000-07-01 05:30:00	7	FT	19,961																																	
2000-07-01 05:45:00	7	FT	20,153																																	
2000-07-01 06:00:00	7	FT	21,078																																	
2000-07-01 06:15:00	7	FT	21,48																																	
2000-07-01 06:30:00	7	FT	22,319																																	
2000-07-01 06:45:00	7	FT	23,124																																	
2000-07-01 07:00:00	7	FT	24,607																																	
2000-07-01 07:15:00	7	FT	26,134																																	
2000-07-01 07:30:00	7	FT	27,948																																	
2000-07-01 07:45:00	7	FT	29,615																																	
2000-07-01 08:00:00	7	FT	31,58																																	
2000-07-01 08:15:00	7	FT	33,612																																	
2000-07-01 08:30:00	7	FT	35,241																																	
2000-07-01 08:45:00	7	FT	36,786																																	
2000-07-01 09:00:00	7	FT	38,383																																	
2000-07-01 09:15:00	7	FT	39,83																																	
2000-07-01 09:30:00	7	FT	41,103																																	
2000-07-01 09:45:00	7	FT	42,032																																	
2000-07-01 10:00:00	7	FT	43,068																																	
2000-07-01 10:15:00	7	FT	44,126																																	
2000-07-01 10:30:00	7	FT	45,135																																	
2000-07-01 10:45:00	7	FT	46,327																																	
2000-07-01 11:00:00	7	FT	47,787																																	
2000-07-01 11:15:00	7	FT	49,404																																	
2000-07-01 11:30:00	7	FT	50,398																																	
2000-07-01 11:45:00	7	FT	50,633																																	
2000-07-01 12:00:00	7	FT	49,781																																	
2000-07-01 12:15:00	7	FT	48,665																																	
2000-07-01 12:30:00	7	FT	47,688																																	
2000-07-01 12:45:00	7	FT	46,388																																	
2000-07-01 13:00:00	7	FT	45,129																																	
2000-07-01 13:15:00	7	FT	43,965																																	
2000-07-01 13:30:00	7	FT	42,864																																	
2000-07-01 13:45:00	7	FT	42,046																																	
2000-07-01 14:00:00	7	FT	41,393																																	
2000-07-01 14:15:00	7	FT	40,648																																	
2000-07-01 14:30:00	7	FT	40,277																																	
2000-07-01 14:45:00	7	FT	39,851																																	
2000-07-01 15:00:00	7	FT	39,611																																	
2000-07-01 15:15:00	7	FT	39,208																																	
2000-07-01 15:30:00	7	FT	38,91																																	
2000-07-01 15:45:00	7	FT	38,571																																	
2000-07-01 16:00:00	7	FT	38,25																																	
2000-07-01 16:15:00	7	FT	38,32																																	
2000-07-01 16:30:00	7	FT	38,793																																	
2000-07-01 16:45:00	7	FT	39,552																																	
2000-07-01 17:00:00	7	FT	40,409																																	
2000-07-01 17:15:00	7	FT	41,236																																	
2000-07-01 17:30:00	7	FT	42,151																																	
2000-07-01 17:45:00	7	FT	43,131																																	
2000-07-01 18:00:00	7	FT	44,059																																	
2000-07-01 18:15:00	7	FT	44,449																																	
2000-07-01 18:30:00	7	FT	44,587																																	
2000-07-01 18:45:00	7	FT	44,952																																	
2000-07-01 19:00:00	7	FT	45,041																																	
2000-07-01 19:15:00	7	FT	44,627																																	
2000-07-01 19:30:00	7	FT	44,29																																	
2000-07-01 19:45:00	7	FT	44,246																																	
2000-07-01 20:00:00	7	FT	43,99																																	
2000-07-01 20:15:00	7	FT	43,233																																	
2000-07-01 20:30:00	7	FT	42,585																																	
2000-07-01 20:45:00	7	FT	41,818																																	
2000-07-01 21:00:00	7	FT	41,248																																	
2000-07-01 21:15:00	7	FT	40,445																																	
2000-07-01 21:30:00	7	FT	40,215																																	
2000-07-01 21:45:00	7	FT	40,393																																	
2000-07-01 22:00:00	7	FT	39,753																																	
2000-07-01 22:15:00	7	FT	38,17																																	
2000-07-01 22:30:00	7	FT	36,385																																	
2000-07-01 22:45:00	7	FT	34,355																																	
2000-07-01 23:00:00	7	FT	32,403																																	
2000-07-01 23:15:00	7	FT	30,499																																	
2000-07-01 23:30:00	7	FT	28,893																																	
2000-07-01 23:45:00	7	FT	27,31																																	
2000-07-01 00:00:00	7	WT	25,976																																	
2000-07-01 00:15:00	7	WT	24,627																																	
2000-07-01 00:30:00	7	WT	23,677																																	
2000-07-01 00:45:00	7	WT	22,711																																	
2000-07-01 01:00:00	7	WT	21,994																																	
2000-07-01 01:15:00	7	WT	21,288																																	
2000-07-01 01:30:00	7	WT	20,645																																	
2000-07-01 01:45:00	7	WT	20,19																																	
2000-07-01 02:00:00	7	WT	19,913																																	
2000-07-01 02:15:00	7	WT	19,678																																	
2000-07-01 02:30:00	7	WT	19,48																																	
2000-07-01 02:45:00	7	WT	19,34																																	
2000-07-01 03:00:00	7	WT	19,356																																	
2000-07-01 03:15:00	7	WT	19,243																																	
2000-07-01 03:30:00	7	WT	19,204																																	
2000-07-01 03:45:00	7	WT	19,179																																	
2000-07-01 04:00:00	7	WT	19,537																																	
2000-07-01 04:15:00	7	WT	19,747																																	
2000-07-01 04:30:00	7	WT	20,034																																	
2000-07-01 04:45:00	7	WT	20,309																																	
2000-07-01 05:00:00	7	WT	21,139																																	
2000-07-01 05:15:00	7	WT	21,334																																	
2000-07-01 05:30:00	7	WT	22,068																																	
2000-07-01 05:45:00	7	WT	22,631																																	
2000-07-01 06:00:00	7	WT	24,415																																	
2000-07-01 06:15:00	7	WT	25,429																																	
2000-07-01 06:30:00	7	WT	26,209																																	
2000-07-01 06:45:00	7	WT	26,886																																	
2000-07-01 07:00:00	7	WT	27,683																																	
2000-07-01 07:15:00	7	WT	28,163																																	
2000-07-01 07:30:00	7	WT	28,379																																	
2000-07-01 07:45:00	7	WT	28,223																																	
2000-07-01 08:00:00	7	WT	28,02																																	
2000-07-01 08:15:00	7	WT	28,11																																	
2000-07-01 08:30:00	7	WT	28,087																																	
2000-07-01 08:45:00	7	WT	28,096																																	
2000-07-01 09:00:00	7	WT	28,306																																	
2000-07-01 09:15:00	7	WT	28,449																																	
2000-07-01 09:30:00	7	WT	28,427																																	
2000-07-01 09:45:00	7	WT	28,344																																	
2000-07-01 10:00:00	7	WT	28,352																																	
2000-07-01 10:15:00	7	WT	28,654																																	
2000-07-01 10:30:00	7	WT	29,056																																	
2000-07-01 10:45:00	7	WT	29,474																																	
2000-07-01 11:00:00	7	WT	30,299																																	
2000-07-01 11:15:00	7	WT	31,3																																	
2000-07-01 11:30:00	7	WT	32,139																																	
2000-07-01 11:45:00	7	WT	32,594																																	
2000-07-01 12:00:00	7	WT	33,039																																	
2000-07-01 12:15:00	7	WT	33,043																																	
2000-07-01 12:30:00	7	WT	32,732																																	
2000-07-01 12:45:00	7	WT	32,485																																	
2000-07-01 13:00:00	7	WT	32,164																																	
2000-07-01 13:15:00	7	WT	31,896																																	
2000-07-01 13:30:00	7	WT	31,51																																	
2000-07-01 13:45:00	7	WT	31,243																																	
2000-07-01 14:00:00	7	WT	30,923																																	
2000-07-01 14:15:00	7	WT	30,804																																	
2000-07-01 14:30:00	7	WT	30,464																																	
2000-07-01 14:45:00	7	WT	30,491																																	
2000-07-01 15:00:00	7	WT	30,662																																	
2000-07-01 15:15:00	7	WT	30,703																																	
2000-07-01 15:30:00	7	WT	30,828																																	
2000-07-01 15:45:00	7	WT	31,139																																	
2000-07-01 16:00:00	7	WT	31,864																																	
2000-07-01 16:15:00	7	WT	32,477																																	
2000-07-01 16:30:00	7	WT	33,25																																	
2000-07-01 16:45:00	7	WT	34,262																																	
2000-07-01 17:00:00	7	WT	35,506																																	
2000-07-01 17:15:00	7	WT	36,877																																	
2000-07-01 17:30:00	7	WT	38,028																																	
2000-07-01 17:45:00	7	WT	39,264																																	
2000-07-01 18:00:00	7	WT	40,522																																	
2000-07-01 18:15:00	7	WT	41,536																																	
2000-07-01 18:30:00	7	WT	42,49																																	
2000-07-01 18:45:00	7	WT	43,196																																	
2000-07-01 19:00:00	7	WT	43,346																																	
2000-07-01 19:15:00	7	WT	43,451																																	
2000-07-01 19:30:00	7	WT	43,438																																	
2000-07-01 19:45:00	7	WT	43,375																																	
2000-07-01 20:00:00	7	WT	43,076																																	
2000-07-01 20:15:00	7	WT	42,517																																	
2000-07-01 20:30:00	7	WT	41,909																																	
2000-07-01 20:45:00	7	WT	41,394																																	
2000-07-01 21:00:00	7	WT	40,896																																	
2000-07-01 21:15:00	7	WT	40,168																																	
2000-07-01 21:30:00	7	WT	39,983																																	
2000-07-01 21:45:00	7	WT	40,326																																	
2000-07-01 22:00:00	7	WT	40,156																																	
2000-07-01 22:15:00	7	WT	38,625																																	
2000-07-01 22:30:00	7	WT	36,886																																	
2000-07-01 22:45:00	7	WT	34,921																																	
2000-07-01 23:00:00	7	WT	32,931																																	
2000-07-01 23:15:00	7	WT	30,998																																	
2000-07-01 23:30:00	7	WT	29,398																																	
2000-07-01 23:45:00	7	WT	27,888																																	
2000-08-01 00:00:00	8	SA	26,762																																	
2000-08-01 00:15:00	8	SA	25,412																																	
2000-08-01 00:30:00	8	SA	24,561																																	
2000-08-01 00:45:00	8	SA	23,525																																	
2000-08-01 01:00:00	8	SA	22,842																																	
2000-08-01 01:15:00	8	SA	22,101																																	
2000-08-01 01:30:00	8	SA	21,377																																	
2000-08-01 01:45:00	8	SA	20,887																																	
2000-08-01 02:00:00	8	SA	20,537																																	
2000-08-01 02:15:00	8	SA	20,195																																	
2000-08-01 02:30:00	8	SA	19,927																																	
2000-08-01 02:45:00	8	SA	19,768																																	
2000-08-01 03:00:00	8	SA	19,597																																	
2000-08-01 03:15:00	8	SA	19,431																																	
2000-08-01 03:30:00	8	SA	19,335																																	
2000-08-01 03:45:00	8	SA	19,192																																	
2000-08-01 04:00:00	8	SA	19,293																																	
2000-08-01 04:15:00	8	SA	19,32																																	
2000-08-01 04:30:00	8	SA	19,357																																	
2000-08-01 04:45:00	8	SA	19,537																																	
2000-08-01 05:00:00	8	SA	19,961																																	
2000-08-01 05:15:00	8	SA	19,924																																	
2000-08-01 05:30:00	8	SA	20,33																																	
2000-08-01 05:45:00	8	SA	20,487																																	
2000-08-01 06:00:00	8	SA	21,556																																	
2000-08-01 06:15:00	8	SA	21,9																																	
2000-08-01 06:30:00	8	SA	22,8																																	
2000-08-01 06:45:00	8	SA	23,876																																	
2000-08-01 07:00:00	8	SA	25,501																																	
2000-08-01 07:15:00	8	SA	27,085																																	
2000-08-01 07:30:00	8	SA	28,681																																	
2000-08-01 07:45:00	8	SA	29,972																																	
2000-08-01 08:00:00	8	SA	31,503																																	
2000-08-01 08:15:00	8	SA	32,935																																	
2000-08-01 08:30:00	8	SA	33,879																																	
2000-08-01 08:45:00	8	SA	34,651																																	
2000-08-01 09:00:00	8	SA	35,576																																	
2000-08-01 09:15:00	8	SA	36,317																																	
2000-08-01 09:30:00	8	SA	36,86																																	
2000-08-01 09:45:00	8	SA	37,52																																	
2000-08-01 10:00:00	8	SA	37,967																																	
2000-08-01 10:15:00	8	SA	38,661																																	
2000-08-01 10:30:00	8	SA	39,221																																	
2000-08-01 10:45:00	8	SA	39,801																																	
2000-08-01 11:00:00	8	SA	40,608																																	
2000-08-01 11:15:00	8	SA	41,689																																	
2000-08-01 11:30:00	8	SA	42,603																																	
2000-08-01 11:45:00	8	SA	42,818																																	
2000-08-01 12:00:00	8	SA	42,62																																	
2000-08-01 12:15:00	8	SA	42,2																																	
2000-08-01 12:30:00	8	SA	41,687																																	
2000-08-01 12:45:00	8	SA	41,044																																	
2000-08-01 13:00:00	8	SA	40,516																																	
2000-08-01 13:15:00	8	SA	39,78																																	
2000-08-01 13:30:00	8	SA	39,262																																	
2000-08-01 13:45:00	8	SA	39,022																																	
2000-08-01 14:00:00	8	SA	38,893																																	
2000-08-01 14:15:00	8	SA	38,426																																	
2000-08-01 14:30:00	8	SA	38,209																																	
2000-08-01 14:45:00	8	SA	37,939																																	
2000-08-01 15:00:00	8	SA	37,781																																	
2000-08-01 15:15:00	8	SA	37,551																																	
2000-08-01 15:30:00	8	SA	37,527																																	
2000-08-01 15:45:00	8	SA	37,35																																	
2000-08-01 16:00:00	8	SA	37,433																																	
2000-08-01 16:15:00	8	SA	37,662																																	
2000-08-01 16:30:00	8	SA	37,752																																	
2000-08-01 16:45:00	8	SA	38,118																																	
2000-08-01 17:00:00	8	SA	38,497																																	
2000-08-01 17:15:00	8	SA	39,194																																	
2000-08-01 17:30:00	8	SA	40,034																																	
2000-08-01 17:45:00	8	SA	40,615																																	
2000-08-01 18:00:00	8	SA	41,084																																	
2000-08-01 18:15:00	8	SA	41,686																																	
2000-08-01 18:30:00	8	SA	41,824																																	
2000-08-01 18:45:00	8	SA	41,887																																	
2000-08-01 19:00:00	8	SA	41,631																																	
2000-08-01 19:15:00	8	SA	41,546																																	
2000-08-01 19:30:00	8	SA	41,264																																	
2000-08-01 19:45:00	8	SA	41,008																																	
2000-08-01 20:00:00	8	SA	40,869																																	
2000-08-01 20:15:00	8	SA	40,724																																	
2000-08-01 20:30:00	8	SA	40,723																																	
2000-08-01 20:45:00	8	SA	40,887																																	
2000-08-01 21:00:00	8	SA	40,839																																	
2000-08-01 21:15:00	8	SA	40,245																																	
2000-08-01 21:30:00	8	SA	39,568																																	
2000-08-01 21:45:00	8	SA	39,022																																	
2000-08-01 22:00:00	8	SA	38,24																																	
2000-08-01 22:15:00	8	SA	36,756																																	
2000-08-01 22:30:00	8	SA	35,524																																	
2000-08-01 22:45:00	8	SA	34,232																																	
2000-08-01 23:00:00	8	SA	32,886																																	
2000-08-01 23:15:00	8	SA	31,528																																	
2000-08-01 23:30:00	8	SA	30,373																																	
2000-08-01 23:45:00	8	SA	29,059																																	
2000-08-01 00:00:00	8	FT	27,556																																	
2000-08-01 00:15:00	8	FT	26,314																																	
2000-08-01 00:30:00	8	FT	25,227																																	
2000-08-01 00:45:00	8	FT	24,307																																	
2000-08-01 01:00:00	8	FT	23,501																																	
2000-08-01 01:15:00	8	FT	22,692																																	
2000-08-01 01:30:00	8	FT	22,126																																	
2000-08-01 01:45:00	8	FT	21,476																																	
2000-08-01 02:00:00	8	FT	21,074																																	
2000-08-01 02:15:00	8	FT	20,644																																	
2000-08-01 02:30:00	8	FT	20,315																																	
2000-08-01 02:45:00	8	FT	20,015																																	
2000-08-01 03:00:00	8	FT	19,818																																	
2000-08-01 03:15:00	8	FT	19,613																																	
2000-08-01 03:30:00	8	FT	19,401																																	
2000-08-01 03:45:00	8	FT	19,278																																	
2000-08-01 04:00:00	8	FT	19,184																																	
2000-08-01 04:15:00	8	FT	19,148																																	
2000-08-01 04:30:00	8	FT	19,137																																	
2000-08-01 04:45:00	8	FT	19,377																																	
2000-08-01 05:00:00	8	FT	19,805																																	
2000-08-01 05:15:00	8	FT	19,619																																	
2000-08-01 05:30:00	8	FT	19,922																																	
2000-08-01 05:45:00	8	FT	20,01																																	
2000-08-01 06:00:00	8	FT	20,74																																	
2000-08-01 06:15:00	8	FT	20,917																																	
2000-08-01 06:30:00	8	FT	21,619																																	
2000-08-01 06:45:00	8	FT	22,446																																	
2000-08-01 07:00:00	8	FT	24,015																																	
2000-08-01 07:15:00	8	FT	25,416																																	
2000-08-01 07:30:00	8	FT	27,301																																	
2000-08-01 07:45:00	8	FT	29,136																																	
2000-08-01 08:00:00	8	FT	31,053																																	
2000-08-01 08:15:00	8	FT	32,953																																	
2000-08-01 08:30:00	8	FT	34,615																																	
2000-08-01 08:45:00	8	FT	36,044																																	
2000-08-01 09:00:00	8	FT	37,635																																	
2000-08-01 09:15:00	8	FT	38,968																																	
2000-08-01 09:30:00	8	FT	40,072																																	
2000-08-01 09:45:00	8	FT	40,96																																	
2000-08-01 10:00:00	8	FT	41,859																																	
2000-08-01 10:15:00	8	FT	42,883																																	
2000-08-01 10:30:00	8	FT	43,777																																	
2000-08-01 10:45:00	8	FT	44,838																																	
2000-08-01 11:00:00	8	FT	46,249																																	
2000-08-01 11:15:00	8	FT	47,764																																	
2000-08-01 11:30:00	8	FT	48,605																																	
2000-08-01 11:45:00	8	FT	48,49																																	
2000-08-01 12:00:00	8	FT	47,631																																	
2000-08-01 12:15:00	8	FT	46,737																																	
2000-08-01 12:30:00	8	FT	45,364																																	
2000-08-01 12:45:00	8	FT	44,309																																	
2000-08-01 13:00:00	8	FT	42,951																																	
2000-08-01 13:15:00	8	FT	41,8																																	
2000-08-01 13:30:00	8	FT	40,897																																	
2000-08-01 13:45:00	8	FT	40,126																																	
2000-08-01 14:00:00	8	FT	39,246																																	
2000-08-01 14:15:00	8	FT	38,696																																	
2000-08-01 14:30:00	8	FT	38,415																																	
2000-08-01 14:45:00	8	FT	37,731																																	
2000-08-01 15:00:00	8	FT	37,364																																	
2000-08-01 15:15:00	8	FT	36,952																																	
2000-08-01 15:30:00	8	FT	36,761																																	
2000-08-01 15:45:00	8	FT	36,442																																	
2000-08-01 16:00:00	8	FT	36,239																																	
2000-08-01 16:15:00	8	FT	36,41																																	
2000-08-01 16:30:00	8	FT	37,013																																	
2000-08-01 16:45:00	8	FT	37,679																																	
2000-08-01 17:00:00	8	FT	38,563																																	
2000-08-01 17:15:00	8	FT	39,637																																	
2000-08-01 17:30:00	8	FT	40,625																																	
2000-08-01 17:45:00	8	FT	41,604																																	
2000-08-01 18:00:00	8	FT	42,562																																	
2000-08-01 18:15:00	8	FT	43,247																																	
2000-08-01 18:30:00	8	FT	43,611																																	
2000-08-01 18:45:00	8	FT	43,948																																	
2000-08-01 19:00:00	8	FT	43,828																																	
2000-08-01 19:15:00	8	FT	43,607																																	
2000-08-01 19:30:00	8	FT	43,464																																	
2000-08-01 19:45:00	8	FT	43,376																																	
2000-08-01 20:00:00	8	FT	43,213																																	
2000-08-01 20:15:00	8	FT	42,797																																	
2000-08-01 20:30:00	8	FT	42,546																																	
2000-08-01 20:45:00	8	FT	42,614																																	
2000-08-01 21:00:00	8	FT	42,518																																	
2000-08-01 21:15:00	8	FT	41,63																																	
2000-08-01 21:30:00	8	FT	40,671																																	
2000-08-01 21:45:00	8	FT	39,855																																	
2000-08-01 22:00:00	8	FT	38,369																																	
2000-08-01 22:15:00	8	FT	36,053																																	
2000-08-01 22:30:00	8	FT	34,29																																	
2000-08-01 22:45:00	8	FT	32,301																																	
2000-08-01 23:00:00	8	FT	30,541																																	
2000-08-01 23:15:00	8	FT	28,767																																	
2000-08-01 23:30:00	8	FT	27,335																																	
2000-08-01 23:45:00	8	FT	25,969																																	
2000-08-01 00:00:00	8	WT	24,849																																	
2000-08-01 00:15:00	8	WT	23,605																																	
2000-08-01 00:30:00	8	WT	22,732																																	
2000-08-01 00:45:00	8	WT	21,924																																	
2000-08-01 01:00:00	8	WT	21,275																																	
2000-08-01 01:15:00	8	WT	20,63																																	
2000-08-01 01:30:00	8	WT	20,1																																	
2000-08-01 01:45:00	8	WT	19,651																																	
2000-08-01 02:00:00	8	WT	19,425																																	
2000-08-01 02:15:00	8	WT	19,212																																	
2000-08-01 02:30:00	8	WT	19,024																																	
2000-08-01 02:45:00	8	WT	18,892																																	
2000-08-01 03:00:00	8	WT	18,902																																	
2000-08-01 03:15:00	8	WT	18,804																																	
2000-08-01 03:30:00	8	WT	18,792																																	
2000-08-01 03:45:00	8	WT	18,726																																	
2000-08-01 04:00:00	8	WT	19,013																																	
2000-08-01 04:15:00	8	WT	19,205																																	
2000-08-01 04:30:00	8	WT	19,539																																	
2000-08-01 04:45:00	8	WT	20,054																																	
2000-08-01 05:00:00	8	WT	21,112																																	
2000-08-01 05:15:00	8	WT	21,535																																	
2000-08-01 05:30:00	8	WT	22,381																																	
2000-08-01 05:45:00	8	WT	22,901																																	
2000-08-01 06:00:00	8	WT	24,469																																	
2000-08-01 06:15:00	8	WT	25,242																																	
2000-08-01 06:30:00	8	WT	25,837																																	
2000-08-01 06:45:00	8	WT	26,271																																	
2000-08-01 07:00:00	8	WT	26,798																																	
2000-08-01 07:15:00	8	WT	27,122																																	
2000-08-01 07:30:00	8	WT	27,125																																	
2000-08-01 07:45:00	8	WT	26,694																																	
2000-08-01 08:00:00	8	WT	26,371																																	
2000-08-01 08:15:00	8	WT	26,412																																	
2000-08-01 08:30:00	8	WT	26,272																																	
2000-08-01 08:45:00	8	WT	26,272																																	
2000-08-01 09:00:00	8	WT	26,568																																	
2000-08-01 09:15:00	8	WT	26,709																																	
2000-08-01 09:30:00	8	WT	26,649																																	
2000-08-01 09:45:00	8	WT	26,668																																	
2000-08-01 10:00:00	8	WT	26,71																																	
2000-08-01 10:15:00	8	WT	26,871																																	
2000-08-01 10:30:00	8	WT	27,321																																	
2000-08-01 10:45:00	8	WT	27,847																																	
2000-08-01 11:00:00	8	WT	28,688																																	
2000-08-01 11:15:00	8	WT	29,553																																	
2000-08-01 11:30:00	8	WT	30,346																																	
2000-08-01 11:45:00	8	WT	30,955																																	
2000-08-01 12:00:00	8	WT	31,414																																	
2000-08-01 12:15:00	8	WT	31,47																																	
2000-08-01 12:30:00	8	WT	31,245																																	
2000-08-01 12:45:00	8	WT	30,953																																	
2000-08-01 13:00:00	8	WT	30,675																																	
2000-08-01 13:15:00	8	WT	30,528																																	
2000-08-01 13:30:00	8	WT	30,245																																	
2000-08-01 13:45:00	8	WT	29,855																																	
2000-08-01 14:00:00	8	WT	29,621																																	
2000-08-01 14:15:00	8	WT	29,387																																	
2000-08-01 14:30:00	8	WT	29,07																																	
2000-08-01 14:45:00	8	WT	29,221																																	
2000-08-01 15:00:00	8	WT	29,453																																	
2000-08-01 15:15:00	8	WT	29,481																																	
2000-08-01 15:30:00	8	WT	29,601																																	
2000-08-01 15:45:00	8	WT	30,035																																	
2000-08-01 16:00:00	8	WT	30,777																																	
2000-08-01 16:15:00	8	WT	31,376																																	
2000-08-01 16:30:00	8	WT	32,06																																	
2000-08-01 16:45:00	8	WT	32,937																																	
2000-08-01 17:00:00	8	WT	34,282																																	
2000-08-01 17:15:00	8	WT	35,568																																	
2000-08-01 17:30:00	8	WT	36,86																																	
2000-08-01 17:45:00	8	WT	38,25																																	
2000-08-01 18:00:00	8	WT	39,435																																	
2000-08-01 18:15:00	8	WT	40,511																																	
2000-08-01 18:30:00	8	WT	41,439																																	
2000-08-01 18:45:00	8	WT	42,122																																	
2000-08-01 19:00:00	8	WT	42,278																																	
2000-08-01 19:15:00	8	WT	42,402																																	
2000-08-01 19:30:00	8	WT	42,516																																	
2000-08-01 19:45:00	8	WT	42,57																																	
2000-08-01 20:00:00	8	WT	42,483																																	
2000-08-01 20:15:00	8	WT	42,451																																	
2000-08-01 20:30:00	8	WT	42,476																																	
2000-08-01 20:45:00	8	WT	42,577																																	
2000-08-01 21:00:00	8	WT	42,43																																	
2000-08-01 21:15:00	8	WT	41,502																																	
2000-08-01 21:30:00	8	WT	40,547																																	
2000-08-01 21:45:00	8	WT	39,723																																	
2000-08-01 22:00:00	8	WT	38,55																																	
2000-08-01 22:15:00	8	WT	36,435																																	
2000-08-01 22:30:00	8	WT	34,594																																	
2000-08-01 22:45:00	8	WT	32,689																																	
2000-08-01 23:00:00	8	WT	30,886																																	
